1.67E+11,1.05E-06,9.20E-06,4.46E-05,1.45E-04
1.67E+11,1.47E-06,8.52E-06,4.52E-05,1.44E-04
1.67E+11,2.83E-06,7.09E-06,4.17E-05,1.29E-04
1.67E+11,5.46E-06,7.59E-06,4.14E-05,1.35E-04
1.67E+11,5.95E-06,4.42E-06,3.19E-05,1.27E-04
1.67E+11,5.51E-06,2.30E-06,2.41E-05,1.14E-04
1.67E+11,4.77E-06,1.26E-06,2.50E-05,1.10E-04
1.67E+11,3.80E-06,1.04E-06,2.63E-05,1.16E-04
1.67E+11,2.34E-06,1.09E-06,3.00E-05,9.75E-05
1.67E+11,1.82E-06,2.99E-06,3.11E-05,1.08E-04
1.67E+11,1.13E-06,2.43E-06,2.88E-05,1.03E-04
1.67E+11,1.72E-06,2.65E-06,2.75E-05,9.43E-05
1.67E+11,1.08E-06,2.79E-06,2.41E-05,8.23E-05
1.67E+11,1.34E-06,2.26E-06,2.36E-05,1.05E-04
1.67E+11,1.03E-06,3.06E-06,1.99E-05,9.87E-05
1.67E+11,6.59E-07,2.47E-06,2.12E-05,8.54E-05
1.68E+11,3.96E-07,9.77E-07,1.73E-05,6.94E-05
1.68E+11,7.40E-07,2.55E-06,1.33E-05,6.66E-05
1.68E+11,3.84E-07,2.41E-06,1.50E-05,7.12E-05
1.68E+11,3.13E-07,3.13E-06,1.16E-05,6.52E-05
1.68E+11,2.13E-07,3.03E-06,1.72E-05,7.42E-05
1.68E+11,7.06E-07,2.25E-06,2.14E-05,7.01E-05
1.68E+11,3.73E-07,1.03E-06,1.84E-05,6.16E-05
1.68E+11,3.24E-07,1.58E-06,1.33E-05,6.77E-05
1.68E+11,4.11E-07,1.49E-06,1.22E-05,7.51E-05
1.68E+11,1.10E-07,1.70E-06,1.11E-05,6.99E-05
1.68E+11,6.69E-07,1.23E-06,1.11E-05,6.36E-05
1.68E+11,7.14E-07,6.54E-07,1.07E-05,6.34E-05
1.68E+11,5.44E-07,1.42E-06,1.02E-05,5.46E-05
1.68E+11,8.21E-07,4.04E-07,8.59E-06,4.00E-05
1.68E+11,1.55E-06,6.05E-08,6.06E-06,3.91E-05
1.68E+11,1.96E-06,6.68E-07,5.83E-06,4.08E-05
1.68E+11,2.46E-06,7.90E-07,6.93E-06,5.01E-05
1.68E+11,2.18E-06,8.07E-07,1.03E-05,6.00E-05
1.68E+11,1.59E-06,8.58E-07,1.22E-05,5.63E-05
1.68E+11,1.41E-06,8.81E-07,9.77E-06,5.22E-05
1.68E+11,4.15E-07,6.24E-07,8.69E-06,4.35E-05
1.68E+11,3.46E-07,9.27E-07,7.27E-06,3.98E-05
1.68E+11,1.14E-06,1.83E-06,5.17E-06,4.06E-05
1.68E+11,3.82E-07,9.63E-07,3.92E-06,4.59E-05
1.68E+11,6.23E-07,9.24E-07,6.58E-06,4.24E-05
1.69E+11,3.97E-07,1.21E-06,5.22E-06,2.97E-05
1.69E+11,5.35E-07,6.61E-07,6.46E-06,3.13E-05
1.69E+11,2.14E-07,2.15E-07,5.72E-06,2.80E-05
1.69E+11,4.17E-07,2.21E-07,3.97E-06,2.58E-05
1.69E+11,4.70E-07,3.25E-07,3.14E-06,2.76E-05
1.69E+11,1.20E-07,5.03E-07,3.88E-06,2.24E-05
1.69E+11,3.90E-07,2.52E-07,4.10E-06,2.33E-05
1.69E+11,2.91E-07,9.01E-07,3.16E-06,2.32E-05
1.69E+11,2.71E-07,5.14E-07,2.86E-06,2.39E-05
1.69E+11,5.31E-07,1.00E-07,1.79E-06,2.08E-05
1.69E+11,2.34E-07,1.08E-06,1.12E-06,1.40E-05
1.69E+11,5.38E-07,8.92E-07,1.02E-06,9.72E-06
1.69E+11,6.49E-07,7.42E-07,1.17E-06,8.60E-06
1.69E+11,1.57E-07,3.23E-07,1.32E-07,6.52E-06
1.69E+11,4.09E-07,4.73E-07,9.23E-07,7.47E-06
1.69E+11,1.00E-07,2.77E-07,4.23E-07,7.70E-06
1.69E+11,3.06E-07,4.56E-07,1.96E-07,6.00E-06
1.69E+11,2.43E-07,5.76E-07,6.73E-07,5.71E-06
1.69E+11,6.44E-07,6.95E-07,1.14E-06,7.27E-06
1.69E+11,4.78E-07,5.19E-07,1.02E-06,8.67E-06
1.69E+11,6.12E-07,6.14E-07,4.81E-07,6.31E-06
1.69E+11,3.81E-07,1.33E-07,3.87E-07,4.03E-06
1.69E+11,1.53E-07,1.08E-06,8.43E-07,2.46E-06
1.69E+11,2.51E-07,6.13E-07,1.72E-07,2.46E-06
1.69E+11,4.28E-07,7.88E-07,1.14E-06,3.69E-06
1.70E+11,1.52E-07,5.39E-07,1.25E-06,2.85E-06
1.70E+11,6.48E-07,2.73E-07,3.55E-07,2.50E-06
1.70E+11,2.06E-08,4.73E-07,5.05E-07,1.86E-06
1.70E+11,4.33E-07,4.76E-07,5.77E-07,2.38E-06
1.70E+11,4.74E-07,3.43E-07,3.52E-07,2.74E-06
1.70E+11,8.66E-07,5.73E-07,7.25E-07,1.90E-06
1.70E+11,4.73E-07,3.42E-07,2.88E-07,2.15E-06
1.70E+11,1.29E-07,4.49E-07,2.33E-07,2.33E-06
1.70E+11,4.55E-07,7.67E-07,2.82E-07,2.25E-06
1.70E+11,8.08E-07,1.17E-07,6.06E-07,1.84E-06
1.70E+11,4.13E-08,6.42E-08,7.35E-07,1.35E-06
1.70E+11,6.25E-07,5.10E-07,2.48E-07,1.21E-06
1.70E+11,6.45E-07,3.88E-07,2.38E-07,1.10E-06
1.70E+11,7.76E-07,3.07E-07,7.05E-07,2.02E-06
1.70E+11,5.00E-07,8.18E-07,6.94E-08,1.25E-06
1.70E+11,5.93E-07,4.52E-07,6.52E-07,1.01E-06
1.70E+11,3.32E-07,3.33E-07,1.98E-07,9.77E-07
1.70E+11,4.25E-07,6.44E-07,8.13E-07,3.64E-07
1.70E+11,2.58E-07,2.68E-07,3.90E-07,9.88E-08
1.70E+11,2.26E-07,3.72E-07,2.99E-07,1.01E-06
1.70E+11,5.51E-07,3.44E-07,6.32E-07,6.45E-07
1.70E+11,9.51E-07,7.73E-07,3.76E-07,4.29E-07
1.70E+11,4.49E-07,3.49E-07,1.96E-07,9.06E-07
1.70E+11,6.92E-08,3.07E-07,2.07E-07,3.98E-07
1.70E+11,1.68E-07,2.21E-07,3.14E-07,5.47E-07
1.71E+11,4.65E-07,7.02E-07,9.68E-07,5.55E-07
1.71E+11,5.85E-07,5.94E-07,3.91E-07,9.45E-07
1.71E+11,1.92E-07,7.46E-07,2.93E-07,5.71E-07
1.71E+11,4.55E-07,3.80E-07,4.82E-07,8.68E-07
1.71E+11,6.29E-07,5.46E-07,7.15E-07,2.48E-07
1.71E+11,4.02E-07,6.32E-07,5.79E-08,7.46E-07
1.71E+11,3.61E-07,5.95E-07,6.78E-07,2.48E-07
1.71E+11,2.05E-07,7.76E-07,1.89E-07,9.70E-07
1.71E+11,1.58E-07,3.18E-07,1.11E-06,4.88E-07
1.71E+11,7.48E-07,2.99E-07,3.21E-07,8.43E-07
1.71E+11,1.75E-07,8.58E-07,1.11E-07,8.21E-07
1.71E+11,4.60E-07,3.63E-07,4.83E-07,4.58E-07
1.71E+11,1.41E-07,1.07E-06,4.69E-07,2.09E-07
1.71E+11,3.07E-07,1.96E-07,5.93E-07,2.72E-07
1.71E+11,7.22E-07,4.71E-07,2.43E-07,4.32E-07
1.71E+11,9.79E-07,4.97E-07,2.58E-07,1.82E-07
1.71E+11,4.86E-07,7.14E-07,8.39E-07,7.43E-07
1.71E+11,2.53E-07,8.13E-07,5.74E-07,1.02E-06
1.71E+11,6.27E-07,6.35E-07,3.43E-07,2.24E-07
1.71E+11,1.34E-07,1.10E-07,3.90E-07,8.33E-07
1.71E+11,6.52E-07,7.63E-07,3.79E-07,6.64E-07
1.71E+11,1.07E-07,8.26E-07,5.63E-07,1.59E-07
1.71E+11,2.36E-07,2.12E-07,9.37E-07,2.96E-07
1.71E+11,2.09E-07,3.01E-07,2.38E-07,5.69E-07
1.71E+11,5.09E-07,2.60E-07,1.31E-07,1.24E-06
1.72E+11,3.58E-07,9.13E-07,1.35E-07,2.26E-07
1.72E+11,2.21E-07,2.47E-07,3.14E-07,3.04E-07
1.72E+11,4.84E-07,6.93E-07,3.86E-07,9.49E-07
1.72E+11,3.84E-07,4.35E-07,3.56E-07,6.04E-07
1.72E+11,7.06E-07,5.03E-07,3.10E-07,1.46E-06
1.72E+11,4.75E-07,9.95E-07,4.42E-07,1.63E-07
1.72E+11,8.75E-08,1.50E-07,4.00E-07,4.91E-07
1.72E+11,5.14E-07,6.38E-07,9.65E-08,4.30E-07
1.72E+11,5.04E-07,3.02E-07,2.55E-07,6.00E-07
1.72E+11,6.50E-07,5.02E-07,6.66E-07,1.17E-06
1.72E+11,3.93E-07,8.96E-07,2.36E-07,5.79E-07
1.72E+11,2.68E-07,3.60E-07,2.43E-07,3.46E-07
1.72E+11,5.24E-07,2.50E-07,6.24E-07,1.29E-07
