1.71E+11,5.05E-07,1.54E-07,6.29E-07
1.71E+11,4.85E-07,5.22E-08,7.81E-07
1.71E+11,7.30E-07,3.89E-07,5.27E-07
1.71E+11,3.06E-08,2.83E-07,9.37E-07
1.71E+11,8.30E-08,6.57E-07,3.91E-07
1.71E+11,5.21E-07,3.52E-07,8.50E-07
1.71E+11,3.03E-07,1.98E-07,2.64E-07
1.71E+11,5.70E-07,2.57E-07,2.42E-07
1.71E+11,4.06E-07,2.10E-07,4.94E-07
1.71E+11,1.63E-07,1.84E-07,7.43E-07
1.72E+11,4.72E-07,8.92E-07,8.16E-07
1.72E+11,5.18E-07,4.19E-07,5.43E-07
1.72E+11,5.90E-08,2.29E-07,4.15E-07
1.72E+11,1.63E-07,2.08E-07,1.18E-06
1.72E+11,3.66E-07,1.69E-07,7.93E-07
1.72E+11,5.17E-07,1.48E-07,9.25E-07
1.72E+11,6.68E-07,3.41E-07,3.25E-07
1.72E+11,1.90E-07,6.81E-07,1.10E-07
1.72E+11,7.27E-07,7.66E-07,2.59E-07
1.72E+11,6.42E-07,3.93E-07,1.09E-06
1.72E+11,2.12E-07,3.36E-08,7.10E-07
1.72E+11,1.09E-06,2.11E-08,5.52E-07
1.72E+11,3.68E-07,6.29E-07,1.73E-07
1.72E+11,3.37E-07,3.83E-07,1.46E-07
1.72E+11,4.30E-07,4.04E-07,2.47E-07
1.72E+11,9.64E-07,3.92E-07,2.83E-07
1.72E+11,2.37E-07,7.71E-07,1.56E-07
1.72E+11,6.71E-07,6.54E-08,2.70E-07
1.72E+11,3.38E-07,5.10E-07,5.85E-07
1.72E+11,4.26E-07,4.18E-07,7.55E-07
1.72E+11,6.53E-07,2.34E-07,4.19E-07
1.73E+11,4.95E-07,5.30E-07,1.21E-06
1.73E+11,2.41E-07,5.86E-07,1.85E-07
1.73E+11,4.51E-07,3.07E-07,3.84E-07
1.73E+11,5.07E-07,5.41E-07,5.42E-07
1.73E+11,5.20E-08,4.07E-07,4.88E-07
1.73E+11,5.01E-07,8.01E-07,4.84E-07
1.73E+11,5.15E-07,5.24E-07,5.61E-07
1.73E+11,4.75E-07,7.16E-07,2.11E-07
1.73E+11,1.95E-07,1.20E-07,6.13E-07
