107.2227,-38.27328,-38.65821,-38.27018
107.2307,-38.29236,-38.68971,-38.29567
107.2387,-38.33133,-38.70784,-38.32691
107.2467,-38.3494,-38.6772,-38.35121
107.2548,-38.37764,-38.69391,-38.3847
107.2628,-38.4134,-38.70353,-38.41041
107.2708,-38.43807,-38.77111,-38.44392
107.2788,-38.47442,-38.81844,-38.47475
107.2868,-38.49597,-38.87152,-38.4976
107.2948,-38.53024,-38.91401,-38.5342
107.3028,-38.5571,-38.94818,-38.56394
107.3108,-38.59209,-38.9282,-38.58732
107.3188,-38.62371,-38.92238,-38.62827
107.3268,-38.65481,-39.03937,-38.66261
107.3348,-38.68845,-39.07202,-38.68722
107.3428,-38.72651,-39.12545,-38.72665
107.3509,-38.75798,-39.23452,-38.75841
107.3589,-38.79565,-39.26004,-38.79821
107.3669,-38.82193,-39.2355,-38.82638
107.3749,-38.86343,-39.31897,-38.86492
107.3829,-38.90471,-39.35697,-38.90346
107.3909,-38.93579,-39.48691,-38.93809
107.3989,-38.97353,-39.53011,-38.97339
107.4069,-39.00867,-39.59689,-39.01767
107.4149,-39.05594,-39.61325,-39.04784
107.4229,-39.08671,-39.60646,-39.09617
107.4309,-39.1319,-39.6632,-39.13026
107.4389,-39.17489,-39.72451,-39.17875
107.4469,-39.21122,-39.72191,-39.20935
107.455,-39.25987,-39.7202,-39.26025
107.463,-39.30145,-39.76378,-39.29742
107.471,-39.34806,-39.75838,-39.34166
107.479,-39.39081,-39.80913,-39.3933
107.487,-39.43667,-39.90189,-39.44128
107.495,-39.48045,-39.92011,-39.48479
107.503,-39.52674,-40.04085,-39.52891
107.511,-39.58669,-40.15931,-39.58253
107.519,-39.62668,-40.1924,-39.6295
107.527,-39.67511,-40.20016,-39.68694
107.535,-39.73222,-40.24877,-39.7285
107.543,-39.78981,-40.41844,-39.78358
107.5511,-39.83933,-40.49684,-39.84017
107.5591,-39.89055,-40.41684,-39.89952
107.5671,-39.94656,-40.39302,-39.94796
107.5751,-40.0089,-40.47057,-40.01035
107.5831,-40.06074,-40.52873,-40.07192
107.5911,-40.13233,-40.79198,-40.11908
107.5991,-40.1808,-40.95513,-40.18664
107.6071,-40.24756,-41.03877,-40.24856
107.6151,-40.3092,-41.08891,-40.31514
107.6231,-40.37987,-41.10573,-40.37833
107.6311,-40.44306,-41.16482,-40.44695
107.6391,-40.50965,-41.25017,-40.50682
107.6471,-40.58291,-41.25504,-40.5813
107.6552,-40.65053,-41.23887,-40.65879
107.6632,-40.72074,-41.09151,-40.72086
107.6712,-40.80537,-41.1042,-40.79949
107.6792,-40.87333,-41.55397,-40.88703
107.6872,-40.95703,-41.65268,-40.96225
107.6952,-41.03321,-41.79851,-41.03054
107.7032,-41.11482,-41.85786,-41.12187
107.7112,-41.19785,-42.09459,-41.21022
107.7192,-41.28958,-42.14203,-41.29062
107.7272,-41.38644,-42.13302,-41.39019
107.7352,-41.46725,-42.37815,-41.47824
107.7432,-41.56522,-42.606,-41.57183
107.7513,-41.6636,-42.55227,-41.66279
107.7593,-41.75797,-42.48884,-41.75955
107.7673,-41.85563,-42.54536,-41.87125
107.7753,-41.96977,-42.67216,-41.95912
107.7833,-42.07689,-42.80223,-42.07652
107.7913,-42.19076,-43.13262,-42.19624
107.7993,-42.29514,-43.35247,-42.30015
107.8073,-42.416,-43.51196,-42.41925
107.8153,-42.53339,-43.40664,-42.53854
107.8233,-42.65853,-43.45083,-42.67245
107.8313,-42.80215,-43.86175,-42.79183
107.8393,-42.92794,-44.09177,-42.91577
107.8473,-43.05145,-44.18339,-43.05017
107.8554,-43.20186,-44.2187,-43.21202
107.8634,-43.33196,-44.24128,-43.34867
107.8714,-43.50039,-44.46026,-43.49439
107.8794,-43.65045,-44.72467,-43.66258
