0.33866,1.67E-04,-1.62E-04,0.77293,,0.34016,1.55E-04,-1.97E-04,0.90328
0.33653,1.64E-04,-1.63E-04,0.78479,,0.33787,1.55E-04,-1.97E-04,0.90198
0.33665,1.61E-04,-1.64E-04,0.79679,,0.33959,1.56E-04,-1.96E-04,0.9003
0.33832,1.60E-04,-1.65E-04,0.80113,,0.33903,1.57E-04,-1.96E-04,0.89637
0.33705,1.61E-04,-1.65E-04,0.79801,,0.33647,1.56E-04,-1.98E-04,0.90164
0.33762,1.64E-04,-1.64E-04,0.78479,,0.33591,1.55E-04,-1.98E-04,0.90657
0.33582,1.67E-04,-1.63E-04,0.77356,,0.3364,1.54E-04,-1.98E-04,0.91231
0.33475,1.69E-04,-1.62E-04,0.76484,,0.33545,1.53E-04,-1.98E-04,0.91203
0.33584,1.70E-04,-1.61E-04,0.75916,,0.33698,1.56E-04,-1.97E-04,0.9021
0.33416,1.70E-04,-1.61E-04,0.75944,,0.33664,1.57E-04,-1.96E-04,0.89649
0.33559,1.69E-04,-1.62E-04,0.76482,,0.334,1.57E-04,-1.96E-04,0.89375
0.33678,1.66E-04,-1.63E-04,0.77596,,0.33485,1.56E-04,-1.97E-04,0.90004
0.33467,1.64E-04,-1.64E-04,0.78601,,0.33399,1.54E-04,-1.97E-04,0.90849
0.3356,1.62E-04,-1.64E-04,0.79245,,0.33264,1.53E-04,-1.98E-04,0.91098
0.33322,1.63E-04,-1.64E-04,0.78785,,0.33585,1.54E-04,-1.98E-04,0.91133
0.33214,1.66E-04,-1.63E-04,0.77687,,0.33548,1.55E-04,-1.97E-04,0.90198
0.33619,1.68E-04,-1.62E-04,0.76602,,0.33334,1.58E-04,-1.96E-04,0.89116
0.33515,1.70E-04,-1.61E-04,0.75854,,0.33564,1.60E-04,-1.95E-04,0.88398
0.33291,1.70E-04,-1.62E-04,0.76009,,0.33376,1.61E-04,-1.95E-04,0.88264
0.33347,1.69E-04,-1.62E-04,0.76636,,0.33082,1.59E-04,-1.96E-04,0.89004
0.33289,1.67E-04,-1.63E-04,0.77418,,0.33264,1.57E-04,-1.96E-04,0.89537
0.33327,1.64E-04,-1.64E-04,0.7854,,0.33237,1.57E-04,-1.97E-04,0.8981
0.33451,1.63E-04,-1.64E-04,0.78907,,0.33125,1.57E-04,-1.96E-04,0.89718
0.33286,1.64E-04,-1.64E-04,0.78326,,0.33208,1.58E-04,-1.96E-04,0.89395
0.33388,1.66E-04,-1.63E-04,0.77416,,0.33004,1.59E-04,-1.95E-04,0.88719
0.33313,1.68E-04,-1.62E-04,0.76994,,0.33162,1.62E-04,-1.95E-04,0.87742
0.33113,1.68E-04,-1.62E-04,0.76783,,0.33017,1.62E-04,-1.94E-04,0.87489
0.33207,1.69E-04,-1.62E-04,0.76424,,0.32891,1.62E-04,-1.95E-04,0.87773
