1.0978,-138.391
1.0984,-136.391
1.099,-136.491
1.0996,-138.142
1.1002,-142.058
1.1008,-142.185
1.1014,-140.412
1.102,-138.944
1.1026,-139.207
1.1032,-141.576
1.1038,-143.218
1.1044,-140.447
1.105,-139.227
1.1056,-139.815
1.1062,-148.666
1.1068,-144.136
1.1074,-141.712
1.108,-140.707
1.1086,-142.22
1.1092,-144.408
1.1098,-144.666
1.1104,-149.3
1.111,-143.12
1.1116,-142.056
1.1122,-140.954
1.1128,-139.045
1.1134,-139.917
1.114,-142.648
1.1146,-140.314
1.1152,-140.339
1.1158,-140.795
1.1164,-141.812
1.117,-141.409
1.1176,-140.213
1.1182,-138.972
1.1188,-137.913
1.1194,-139.031
1.12,-138.194
1.1206,-138.157
1.1212,-142.831
1.1218,-139.342
1.1224,-139.407
1.123,-144.586
1.1236,-144.686
1.1242,-145.106
1.1248,-147.604
1.1254,-141.098
1.126,-140.499
1.1266,-142.864
1.1272,-140.335
1.1278,-140.739
1.1284,-141.602
1.129,-140.537
1.1296,-138.701
1.1302,-139.296
1.1308,-139.835
1.1314,-139.827
1.132,-141.133
1.1326,-138.072
1.1332,-136.137
1.1338,-136.146
1.1344,-139.797
1.135,-141.952
1.1356,-136.577
1.1362,-135.251
1.1368,-135.316
1.1374,-138.759
1.138,-145.102
1.1386,-146.081
1.1392,-145.708
1.1398,-139.784
1.1404,-139.056
1.141,-141.9
1.1416,-144.607
1.1422,-139.01
1.1428,-136.854
1.1434,-136.207
1.144,-136.572
1.1446,-143.454
1.1452,-139.612
1.1458,-138.453
1.1464,-138.352
1.147,-139.267
1.1476,-143.701
1.1482,-149.184
1.1488,-141.861
1.1494,-138.113
1.15,-138.098
